time,x,y,theta
0.61,0.002163014,-0.013526101,0.016299377
0.62,0.002136939,-0.013518926,0.016299306
0.63,0.002140244,-0.013580446,0.016306326
0.64,0.002166043,-0.013578526,0.016316081
0.65,0.002223743,-0.013514593,0.016328337
0.66,0.002173799,-0.013492159,0.016340191
0.67,0.002119534,-0.013566911,0.016337304
0.68,0.002181599,-0.013545576,0.016340904
0.69,0.002228064,-0.013495196,0.016332322
0.7,0.002198726,-0.013476246,0.016328777
0.71,0.002121251,-0.013501636,0.016325236
0.72,0.002123877,-0.013519945,0.016335858
0.73,0.002205674,-0.013534882,0.016339859
0.74,0.002168532,-0.013558833,0.016339681
0.75,0.002111715,-0.013571044,0.016336126
0.76,0.002187043,-0.0135371,0.016334402
0.77,0.002155746,-0.013539854,0.016335819
0.78,0.002116841,-0.013538747,0.016334288
0.79,0.00215391,-0.013542426,0.016341232
0.8,0.00223009,-0.013543293,0.016332602
0.81,0.002175597,-0.013522132,0.016311404
0.82,0.00208844,-0.013480552,0.016304454
0.83,0.002189439,-0.013480077,0.016302139
0.84,0.00223476,-0.013506653,0.016299226
0.85,0.002172543,-0.013569248,0.016292496
0.86,0.002119428,-0.013561896,0.016290111
0.87,0.002193001,-0.013500866,0.016295888
0.88,0.002183892,-0.013581118,0.016287915
0.89,0.002158033,-0.013626565,0.016286049
0.9,0.002159873,-0.013573163,0.016299137
0.91,0.002164579,-0.013476978,0.016310855
0.92,0.002135737,-0.013567651,0.016299745
0.93,0.002168695,-0.0135765,0.016292722
0.94,0.002175363,-0.013480942,0.016297368
0.95,0.002161393,-0.013434688,0.016287823
0.96,0.002168337,-0.013467391,0.016277724
0.97,0.002147802,-0.013495295,0.016268429
0.98,0.002106749,-0.013460491,0.016267124
0.99,0.002170134,-0.013474413,0.016262088
1,0.002206234,-0.013520852,0.016249195
1.01,0.00219126,-0.013543858,0.016240469
1.02,0.002102606,-0.013534178,0.01626378
1.03,0.002196425,-0.013523446,0.016279406
1.04,0.002246615,-0.01352585,0.016283173
1.05,0.002145369,-0.013531366,0.016289005
1.06,0.002086119,-0.01353101,0.016292105
1.07,0.002216186,-0.013508659,0.016293081
1.08,0.002203997,-0.013480728,0.016292186
1.09,0.002119531,-0.013522074,0.01628575
1.1,0.002167223,-0.013555346,0.016287892
1.11,0.002199954,-0.013522351,0.016297291
1.12,0.002128972,-0.0134876,0.016285974
1.13,0.00214038,-0.013532289,0.016274732
1.14,0.002209007,-0.013554772,0.016260617
1.15,0.002199899,-0.013506718,0.016263402
1.16,0.002161121,-0.013427912,0.016271022
1.17,0.002170953,-0.013502862,0.0162676
1.18,0.002223373,-0.013508258,0.016269954
1.19,0.002202071,-0.013504097,0.0162753
1.2,0.002161468,-0.013490146,0.016269579
1.21,0.002114392,-0.013485057,0.016255185
1.22,0.002170424,-0.013489412,0.016259979
1.23,0.002196118,-0.013503481,0.016261103
1.24,0.002167866,-0.013572674,0.016259573
1.25,0.00216288,-0.013573176,0.016257145
1.26,0.002179238,-0.01353856,0.016260116
1.27,0.002189193,-0.013552571,0.016269687
1.28,0.002143525,-0.013552099,0.01626332
1.29,0.002160029,-0.013514544,0.016275401
1.3,0.0022193,-0.013467385,0.016293404
1.31,0.002209698,-0.013436083,0.016301873
1.32,0.002080052,-0.013464913,0.016296479
1.33,0.002185227,-0.013444031,0.016285863
1.34,0.002089701,-0.013473848,0.01629114
1.35,0.002120581,-0.013497496,0.016292156
1.36,0.002197373,-0.01350375,0.016285264
1.37,0.002231869,-0.013491077,0.016279038
1.38,0.002153715,-0.013511617,0.016286361
1.39,0.002108898,-0.013559071,0.016285986
1.4,0.002194605,-0.013560106,0.016283641
1.41,0.002224855,-0.013511064,0.016289973
1.42,0.002191912,-0.013472439,0.016289606
1.43,0.002121629,-0.013475732,0.016303905
1.44,0.002161418,-0.013490733,0.016301388
