0,0,0,NaN
0.01,-0.000651039183139801,0.0304076541215181,NaN
0.02,-0.000651039183139801,0.0304076541215181,NaN
0.03,-0.000584159977734089,0.0303789339959621,NaN
0.04,-0.000630056252703071,0.0304763186722994,NaN
0.05,-0.000688951229676604,0.0304525811225176,NaN
0.06,-0.00062609015731141,0.0303816702216864,NaN
0.07,-0.000587857561185956,0.0303632356226444,NaN
0.08,-0.00060949579346925,0.0304303169250488,NaN
0.09,-0.00067459704587236,0.0304813105612993,NaN
0.1,-0.000618717167526484,0.0304025523364544,-0.0528218156139626
0.11,-0.000588069669902325,0.030396930873394,-0.052826786364475
0.12,-0.000597966951318085,0.0304416511207819,-0.0528220257251939
0.13,-0.000606388668529689,0.0304810237139463,-0.0528071175468725
0.14,-0.000622466031927615,0.0304349102079868,-0.0528128811829322
0.15,-0.000618351972661912,0.0303771067410707,-0.0528148047244046
0.16,-0.000619486323557794,0.030357800424099,-0.0528217296443838
0.17,-0.000670956505928189,0.0303726382553577,-0.0528346379364883
0.18,-0.000623461208306253,0.0304142311215401,-0.0528428727426326
0.19,-0.00061188091058284,0.0304243713617325,-0.0528275520059125
0.2,-0.00067561271134764,0.0303872413933277,-0.052813905222347
0.21,-0.000656696385703981,0.0304004121571779,-0.0528143945097915
0.22,-0.000581746106036007,0.030459325760603,-0.0528290561531978
0.23,-0.000561398221179843,0.0305089876055717,-0.0528343482958974
0.24,-0.000690684712026268,0.0303492899984121,-0.0528327676899525
0.25,-0.000657905184198171,0.0303935185074806,-0.0528340818522985
0.26,-0.000608073954936117,0.030524929985404,-0.0528184715136119
0.27,-0.000614991178736091,0.0305416416376829,-0.0528032317828326
0.28,-0.000601404113695025,0.0305040087550879,-0.0527981039481579
0.29,-0.000639301491901278,0.0305186863988638,-0.0528037333994504
0.3,-0.000622472027316689,0.0303954873234034,-0.0528186315151493
0.31,-0.000533764774445444,0.0303187482059002,-0.052829446846328
0.32,-0.000555542355868965,0.0303839202970266,-0.0528244469300447
0.33,-0.000649079505819827,0.0304756090044975,-0.0528324618572543
0.34,-0.000714076508302242,0.030463857576251,-0.0528440567430382
0.35,-0.000643586623482406,0.0303794015198946,-0.0528460421415877
0.36,-0.000545408576726913,0.0303644686937332,-0.0528510486967024
