Format Version,1.24,Take Name,Take 2023-11-28 11.22.44 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-11-28 11.22.44.891 午前,Capture Start Frame,925379,Total Frames in Take,1398,Total Exported Frames,1398,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
29,0.241667,0.024497,-5.468648,0.029554,0.012261,0.286716,-0.006808,-0.013727,0.286547,0.131878,-0.087563,0.286921,0.064191,0.104071,0.288159,0.068263,0.112373,0.287284,-0.077395,0.035265,0.285350,-0.145290,-0.076853,0.286038,-0.082496,-0.013681,0.286503,0.131889,-0.087627,0.286867,0.064127,0.104139,0.288265,0.068336,0.112344,0.287206,-0.077367,0.035180,0.285314,-0.145319,-0.076797,0.286128,-0.082507
30,0.250000,0.034441,-5.463456,0.034766,0.012320,0.286637,-0.006846,-0.013656,0.286442,0.131843,-0.087498,0.286821,0.064162,0.104137,0.288076,0.068216,0.112425,0.287225,-0.077442,0.035311,0.285295,-0.145330,-0.076802,0.285962,-0.082526,-0.013618,0.286367,0.131888,-0.087549,0.286808,0.064115,0.104191,0.288183,0.068247,0.112371,0.287172,-0.077418,0.035271,0.285257,-0.145353,-0.076743,0.286037,-0.082553
31,0.258333,0.019846,-5.465080,0.031257,0.012361,0.286528,-0.006817,-0.013618,0.286369,0.131871,-0.087459,0.286736,0.064189,0.104176,0.287980,0.068248,0.112468,0.287092,-0.077410,0.035356,0.285150,-0.145300,-0.076758,0.285840,-0.082499,-0.013554,0.286307,0.131860,-0.087513,0.286744,0.064088,0.104230,0.288057,0.068319,0.112412,0.287055,-0.077382,0.035291,0.285131,-0.145302,-0.076701,0.285877,-0.082485
32,0.266667,0.018120,-5.465904,0.036887,0.012380,0.286536,-0.006757,-0.013602,0.286380,0.131931,-0.087441,0.286737,0.064247,0.104193,0.288000,0.068309,0.112488,0.287108,-0.077349,0.035377,0.285155,-0.145240,-0.076738,0.285837,-0.082441,-0.013576,0.286318,0.131937,-0.087473,0.286705,0.064181,0.104247,0.288108,0.068375,0.112490,0.287059,-0.077333,0.035298,0.285106,-0.145260,-0.076707,0.285928,-0.082441
33,0.275000,0.029560,-5.465105,0.047556,0.012319,0.286620,-0.006753,-0.013660,0.286434,0.131935,-0.087501,0.286789,0.064252,0.104133,0.288087,0.068312,0.112426,0.287222,-0.077346,0.035315,0.285268,-0.145236,-0.076800,0.285917,-0.082436,-0.013672,0.286391,0.131921,-0.087540,0.286745,0.064211,0.104225,0.288204,0.068359,0.112371,0.287178,-0.077317,0.035230,0.285234,-0.145259,-0.076744,0.286030,-0.082460
34,0.283333,0.021041,-5.461023,0.030268,0.012282,0.286691,-0.006818,-0.013688,0.286529,0.131872,-0.087533,0.286899,0.064194,0.104102,0.288140,0.068240,0.112384,0.287255,-0.077419,0.035267,0.285316,-0.145303,-0.076843,0.286006,-0.082494,-0.013664,0.286442,0.131910,-0.087588,0.286918,0.064130,0.104191,0.288247,0.068306,0.112336,0.287199,-0.077411,0.035221,0.285300,-0.145331,-0.076799,0.286045,-0.082507
35,0.291667,0.015982,-5.464306,0.023571,0.012298,0.286692,-0.006852,-0.013680,0.286545,0.131836,-0.087521,0.286917,0.064155,0.104114,0.288136,0.068211,0.112404,0.287239,-0.077447,0.035291,0.285304,-0.145335,-0.076822,0.286012,-0.082533,-0.013651,0.286456,0.131842,-0.087547,0.286921,0.064094,0.104181,0.288239,0.068278,0.112325,0.287213,-0.077424,0.035213,0.285241,-0.145339,-0.076729,0.286091,-0.082561
36,0.300000,0.033412,-5.465072,0.031103,0.012338,0.286616,-0.006827,-0.013641,0.286424,0.131861,-0.087482,0.286807,0.064178,0.104153,0.288050,0.068238,0.112446,0.287197,-0.077421,0.035334,0.285271,-0.145310,-0.076781,0.285946,-0.082510,-0.013636,0.286350,0.131867,-0.087494,0.286761,0.064136,0.104226,0.288155,0.068293,0.112411,0.287123,-0.077406,0.035273,0.285243,-0.145295,-0.076728,0.286018,-0.082520
37,0.308333,0.026767,-5.470931,0.038738,0.012371,0.286521,-0.006748,-0.013622,0.286343,0.131937,-0.087456,0.286708,0.064247,0.104178,0.287977,0.068326,0.112486,0.287106,-0.077331,0.035381,0.285161,-0.145229,-0.076740,0.285829,-0.082440,-0.013609,0.286231,0.131960,-0.087480,0.286699,0.064221,0.104262,0.288103,0.068387,0.112441,0.287047,-0.077312,0.035347,0.285096,-0.145204,-0.076715,0.285901,-0.082472
38,0.316667,0.023547,-5.469117,0.034208,0.012329,0.286583,-0.006735,-0.013659,0.286414,0.131951,-0.087495,0.286781,0.064263,0.104139,0.288035,0.068336,0.112442,0.287156,-0.077322,0.035335,0.285215,-0.145217,-0.076784,0.285895,-0.082424,-0.013656,0.286336,0.131943,-0.087535,0.286793,0.064218,0.104218,0.288156,0.068383,0.112397,0.287126,-0.077319,0.035273,0.285174,-0.145178,-0.076756,0.285978,-0.082444
