time,x,y,theta
1.85,0.00338020198978484,0.0344799607992172,-0.0135030415243001
1.86,0.00331069715321064,0.0344372466206551,-0.0135120845018942
1.87,0.00330626731738448,0.034437570720911,-0.0135036407707068
1.88,0.00335188722237945,0.034460075199604,-0.0135065008675552
1.89,0.00341146206483245,0.0344569869339466,-0.0135123226476145
1.9,0.00335817015729845,0.03442158177495,-0.0135131314841337
1.91,0.00330769876018167,0.0344101600348949,-0.0135070807923408
1.92,0.00339709920808673,0.0344424657523632,-0.0134966090461442
1.93,0.00343857775442302,0.0344515703618526,-0.013500661624384
1.94,0.00336176785640419,0.0344323478639126,-0.0134980487975701
1.95,0.00330663099884987,0.0344335548579693,-0.013489373094825
1.96,0.00343451299704611,0.0344416983425617,-0.0134848721874147
1.97,0.00336655718274415,0.0344184003770351,-0.0134857950393014
1.98,0.00331280590035021,0.0344551168382168,-0.013475931976168
1.99,0.00328411487862468,0.0344818644225597,-0.0134742947382344
2,0.00341110350564122,0.0344682782888412,-0.0134685282183346
2.01,0.00332591077312827,0.034415427595377,-0.0134687453009051
2.02,0.00330245308578014,0.0344475023448467,-0.0134767448826226
2.03,0.00337976962327957,0.0344617515802383,-0.0134753992056043
2.04,0.00345363118685782,0.0344556383788586,-0.013484855070788
2.05,0.00337103195488453,0.0344386175274849,-0.0134869946878942
2.06,0.00332273310050368,0.0344249941408634,-0.0134812949543964
2.07,0.00341336289420724,0.0344191640615463,-0.0134808664099805
2.08,0.00340900756418705,0.0344315990805626,-0.0134868717267356
2.09,0.00333856302313507,0.0344601050019264,-0.0134894309370392
2.1,0.00331763341091573,0.0344770178198814,-0.0135033375844122
2.11,0.00341902393847704,0.034447368234396,-0.0135149302224244
2.12,0.00335589121095836,0.0344192534685135,-0.0135098108449168
2.13,0.00333897001110017,0.034442350268364,-0.0134947260999875
2.14,0.00336742214858532,0.0344771556556225,-0.0134823350929665
2.15,0.00340666412375867,0.034455269575119,-0.0134796193731916
2.16,0.00332296243868768,0.0344051532447338,-0.0134788744450588
2.17,0.00336243049241602,0.0344618260860443,-0.0134722201975573
2.18,0.00340350670740008,0.0344884358346462,-0.0134698109100705
2.19,0.00338359572924674,0.0344563610851765,-0.0134717753917133
2.2,0.00333108589984477,0.0344073176383972,-0.013469066717787
2.21,0.00336931785568595,0.0345012731850147,-0.0134496392998978
2.22,0.00337873538956046,0.0345188453793526,-0.0134454266908106
2.23,0.00337625201791525,0.0344673432409763,-0.01346432588786
2.24,0.00337663665413857,0.0344228595495224,-0.0134732266868704
2.25,0.00336923589929938,0.0344295799732208,-0.0134796071567232
2.26,0.00337211927399039,0.034458614885807,-0.0134834068488049
2.27,0.00335519202053547,0.0344203263521194,-0.0135045171151489
2.28,0.00340150017291307,0.0344040431082249,-0.0135171211141535
2.29,0.0033842227421701,0.0344149880111217,-0.0135065796190417
2.3,0.00335211795754731,0.0344384089112282,-0.0134888628018122
2.31,0.00338871916756034,0.034397304058075,-0.013490340932854
2.32,0.00338463857769966,0.0344160124659538,-0.0134894788757626
2.33,0.00336778536438942,0.0344561748206615,-0.0134877973642064
2.34,0.00333659164607525,0.034495435655117,-0.0134903954234944
2.35,0.00335397990420461,0.0344831943511963,-0.0134877812716361
2.36,0.00335736805573106,0.0344472229480743,-0.0134793912908865
2.37,0.00335525232367218,0.0344528630375862,-0.0134669364428365
2.38,0.00334254046902061,0.034481018781662,-0.0134768334926863
2.39,0.00341062853112817,0.0345232635736465,-0.0134891688502175
2.4,0.00336393434554338,0.0344959795475006,-0.013491695282711
2.41,0.00337333837524056,0.0343928933143616,-0.0134947376406946
2.42,0.00339798838831484,0.0344078838825226,-0.0135038249793835
2.43,0.00338456546887755,0.0344703383743763,-0.0135030361295028
2.44,0.00333416415378451,0.0344781912863255,-0.013500431749914
2.45,0.0033462573774159,0.0344535186886787,-0.013496594375589
2.46,0.00338597502559423,0.0344346165657043,-0.0135097358984924
2.47,0.00334010226652026,0.0345024727284908,-0.0135101279770081
2.48,0.00335147324949503,0.0345232747495174,-0.0134896025715088
2.49,0.00335626909509301,0.0344620682299137,-0.0134886772513719
2.5,0.00335324509069324,0.0344152040779591,-0.0135011577703803
2.51,0.00334430811926723,0.0344941392540932,-0.0134903885752291
2.52,0.00337236491031945,0.0345131084322929,-0.0134810048036705
2.53,0.00336783798411489,0.0344652533531189,-0.013482873853427
2.54,0.00337322754785419,0.0344246104359627,-0.0134890482515943
2.55,0.0033455309458077,0.0344217866659164,-0.0134960157935271
2.56,0.00335714407265186,0.034464031457901,-0.0134790072405779
2.57,0.00338850263506174,0.0344137437641621,-0.0134698839548797
2.58,0.00338066555559635,0.0344056114554405,-0.0134704827380897
2.59,0.00339167448692024,0.0344469361007214,-0.0134595151615412
2.6,0.00331639382056892,0.034472044557333,-0.0134538870264927
2.61,0.00338513194583356,0.0344323702156544,-0.0134804869822181
2.62,0.00341218104586005,0.0344327390193939,-0.0134825190215309
2.63,0.00338261225260794,0.0344841666519642,-0.0134665986601732
2.64,0.00328485434874892,0.0344935283064842,-0.0134463930521696
2.65,0.0033572786487639,0.0344417318701744,-0.0134430484257043
2.66,0.00343451322987676,0.0344250984489918,-0.0134413712729013
2.67,0.00332942022942007,0.0344459153711796,-0.0134347660463963
2.68,0.00332564883865416,0.0344654023647308,-0.0134492232950378
2.69,0.00337933585979044,0.0344507284462452,-0.0134666389345139
2.7,0.00341378292068839,0.0344410352408886,-0.0134754185872058
2.71,0.00330023188143969,0.0344291403889656,-0.0134492093042097
2.72,0.00339232408441603,0.0344759672880173,-0.0134447857601026
2.73,0.00340692838653922,0.0344878695905209,-0.0134502930264404
2.74,0.00340251089073718,0.0344644039869308,-0.0134632033393253
2.75,0.00331359729170799,0.0344282276928425,-0.0134642022626813
2.76,0.00337685504928231,0.0344379916787148,-0.0134699902370619
2.77,0.00340619264170527,0.0344918482005596,-0.0134883574663264
2.78,0.00337813748046756,0.0344807840883732,-0.0134698604773113
2.79,0.00330585543997586,0.0344226360321045,-0.0134470252695321
2.8,0.00333861238323152,0.0344106778502464,-0.0134280443491464
2.81,0.00340981711633503,0.034460574388504,-0.0134451617069294
2.82,0.00337600847706199,0.0344657972455025,-0.0134474452686748
2.83,0.0033161707688123,0.0344178080558777,-0.0134605860428097
2.84,0.00333270314149559,0.034391812980175,-0.0134588441228233
2.85,0.0034123188816011,0.0344323702156544,-0.0134534913455239
2.86,0.00332140410318971,0.0344751179218292,-0.0134471037172545
2.87,0.00335180899128318,0.0344553515315056,-0.0134503121152105
2.88,0.00340519170276821,0.034422155469656,-0.0134679766812719
2.89,0.00340607110410929,0.0344317331910133,-0.0134795653048029
2.9,0.00333606544882059,0.0344962030649185,-0.013474990830819
2.91,0.00334551092237234,0.034435898065567,-0.0134783518843286
2.92,0.00344434403814375,0.0344228148460388,-0.0134858117861636
2.93,0.00339366146363318,0.0344317071139812,-0.0134796618883491
2.94,0.00329680228605866,0.0344567187130451,-0.0134779741560743
2.95,0.00329552195034921,0.0344639755785465,-0.0134817244301944
2.96,0.00345615250989795,0.0344163998961449,-0.013500560164369
2.97,0.0033756063785404,0.0344631783664227,-0.0134947214159974
2.98,0.00329228467307985,0.0344771966338158,-0.0134856806500197
2.99,0.00331213674508035,0.0344506911933422,-0.0134924497141187
3,0.00342196715064347,0.0344397760927677,-0.0135071258794834
3.01,0.00333149265497923,0.0344478562474251,-0.0135006300990373
3.02,0.00331847206689417,0.0344608388841152,-0.0135047071343439
3.03,0.00336183211766183,0.0344350896775723,-0.0135132285772119
3.04,0.00341639039106667,0.0344262197613716,-0.0135331530170355
3.05,0.00337932049296796,0.0344397164881229,-0.0135448581848231
3.06,0.00333894719369709,0.0344518423080444,-0.0135483946976989
3.07,0.00343573349528015,0.0344661995768547,-0.0135528610069862
3.08,0.00338790961541235,0.0344633869826794,-0.0135505741588786
3.09,0.00331493257544935,0.034442875534296,-0.0135377141593898
3.1,0.00330976117402315,0.0344218350946903,-0.0135431688227762
3.11,0.00344142550602555,0.0344813466072083,-0.013555147570739
3.12,0.00335377966985106,0.0345036648213863,-0.0135536707400138
3.13,0.00329596502706409,0.0344607718288898,-0.0135459985668373
3.14,0.00334422755986452,0.0344286076724529,-0.0135291849111521
3.15,0.00341927539557219,0.034432627260685,-0.013524787040175
3.16,0.0033357369247824,0.0344832018017769,-0.0135143669949556
3.17,0.00334240612573922,0.0344883985817432,-0.0135093178963152
3.18,0.00338826375082135,0.0344278998672962,-0.0135236207315759
3.19,0.00340464035980403,0.0344374589622021,-0.0135345032762279
3.2,0.0033437367528677,0.0344372652471066,-0.0135288708322794
3.21,0.00337946135550737,0.0344538949429989,-0.0135179825589042
3.22,0.00340128806419671,0.0344256572425365,-0.0135173900452621
3.23,0.00336376647464931,0.0344089008867741,-0.0135132576702956
3.24,0.00335512799210846,0.0344320051372051,-0.0135013703300491
3.25,0.00335040758363903,0.0344558544456959,-0.0134749544824307
3.26,0.00341663137078285,0.0344324894249439,-0.0134834692999092
3.27,0.00335654732771218,0.034409299492836,-0.013489385501187
3.28,0.00334662548266351,0.0344577804207802,-0.0134728473300712
3.29,0.00333170406520367,0.0344879403710365,-0.0134628638840561
3.3,0.0033917254768312,0.0344503596425056,-0.0134596691266848
3.31,0.0033900982234627,0.0344388037919998,-0.0134562688227742
3.32,0.00332164694555104,0.0344812460243702,-0.0134488603916858
3.33,0.00330469105392694,0.0344837717711926,-0.0134567280822507
3.34,0.00337932794354856,0.0344325751066208,-0.0134798380744536
3.35,0.0034204360563308,0.0344229601323605,-0.0135067948208095
3.36,0.0032841102220118,0.0344924554228783,-0.0135196525288965
3.37,0.00335854850709438,0.0344444178044796,-0.0135151545091507
3.38,0.00340853747911751,0.0344190858304501,-0.0135204637919959
3.39,0.00339639303274453,0.0344420894980431,-0.0135269611479356
3.4,0.00329276919364929,0.034448716789484,-0.0135221932321714
3.41,0.00342364888638258,0.0344399996101856,-0.0135290939528256
3.42,0.00342904403805733,0.034451499581337,-0.0135402871704966
3.43,0.00333065399900079,0.0344447232782841,-0.0135388723321916
3.44,0.00327542796730995,0.0344187319278717,-0.0135224730793845
3.45,0.00335951917804778,0.0344230569899082,-0.013518649648809
3.46,0.00341220968402922,0.0345061384141445,-0.0135011163901086
3.47,0.00328520289622247,0.0344768576323986,-0.0134955191529244
3.48,0.00329728750512004,0.0344611704349518,-0.0134973892891858
3.49,0.00339703727513552,0.0344566106796265,-0.0135016104437504
3.5,0.00343674141913652,0.0344626046717167,-0.013509322622158
3.51,0.00332041247747838,0.0344756953418255,-0.0134864030290582
3.52,0.00335861602798104,0.0344188362360001,-0.0134916420357104
3.53,0.00341417267918587,0.0344119109213352,-0.0135073064600991
3.54,0.00339675648137927,0.0344337485730648,-0.0135232665048751
3.55,0.00334306969307363,0.0344625413417816,-0.0135120107091
3.56,0.00337082566693425,0.0343958735466003,-0.0135165576262034
3.57,0.00340088550001383,0.034378744661808,-0.013526207478778
3.58,0.00335707003250718,0.0344364978373051,-0.0135105865132187
3.59,0.00331283104605973,0.0344674773514271,-0.0134883116545984
3.6,0.00335171190090477,0.0344487801194191,-0.0134740315216163
3.61,0.00340621592476964,0.03441521525383,-0.0135150687728237
3.62,0.00335114309564233,0.0344562567770481,-0.0135038207041851
3.63,0.00329793035052717,0.0344834290444851,-0.0134767616243908
3.64,0.00334469508379698,0.0344471521675587,-0.0134706328658235
3.65,0.00343488086946309,0.0344213321805,-0.0134825947857411
3.66,0.00332090491428971,0.0344560742378235,-0.0134820665708366
3.67,0.0032979182433337,0.0344644375145435,-0.0134696850117086
3.68,0.00336644542403519,0.0344387553632259,-0.0134849835682995
3.69,0.0034316424280405,0.03440772742033,-0.0134984831018031
3.7,0.00338426372036338,0.03442158177495,-0.0134987357760275
3.71,0.00332493172027171,0.0344287045300007,-0.0134781908994451
3.72,0.00341577734798193,0.0344074778258801,-0.0134823446275734
3.73,0.00340880523435771,0.0344274193048477,-0.0134838541441266
3.74,0.00331336911767721,0.0344296023249626,-0.0134717374745985
3.75,0.00330429966561496,0.0344336740672588,-0.0134631336139471
3.76,0.00342623051255941,0.0344340093433857,-0.0134722759262998
3.77,0.00335274217650294,0.0344258025288582,-0.0134867975875436
3.78,0.00328894914127886,0.0344093069434166,-0.0134799087263486
3.79,0.00334955519065261,0.034405492246151,-0.0134811771022174
3.8,0.00343105383217335,0.0344339869916439,-0.0135010930738257
3.81,0.00331099960021675,0.0344343930482864,-0.0135055789511681
3.82,0.0032905712723732,0.0344157740473747,-0.0134938382618277
3.83,0.00338321761228144,0.0343981608748436,-0.0135104930719928
3.84,0.00343260867521167,0.0344350449740887,-0.0135294940310581
3.85,0.00338700413703918,0.0344731584191322,-0.0135400467060024
3.86,0.00333106657490134,0.0344296991825104,-0.0135246926739298
3.87,0.00339610828086734,0.0344498157501221,-0.0135253775185767
3.88,0.00339211663231254,0.0344870649278164,-0.0135226613389078
3.89,0.00332574918866158,0.0344849079847336,-0.0135104150191014
3.9,0.00332981953397393,0.0344557277858257,-0.013492624075299
3.91,0.00342752668075264,0.034415315836668,-0.013486115739458
3.92,0.00336501002311707,0.0344322808086872,-0.0134833306488845
3.93,0.00331278727389872,0.0344303287565708,-0.0134612841916082
3.94,0.00332898693159223,0.0344124771654606,-0.0134402532133165
3.95,0.00342875672504306,0.0344253554940224,-0.0134379749996415
3.96,0.00333845498971641,0.0343880616128445,-0.0134275479491505
3.97,0.00328672304749489,0.0344072282314301,-0.0134075674621901
3.98,0.0033160715829581,0.0344564877450466,-0.0133967679497991
3.99,0.00343231437727809,0.0344784185290337,-0.0134108636016844
4,0.00340783828869462,0.0344477705657482,-0.0134384503747969
4.01,0.00327123887836933,0.0344674363732338,-0.0134440760175284
4.02,0.00336776999756694,0.0344910323619843,-0.0134619170669488
4.03,0.00342173199169338,0.0344619899988174,-0.0134818547486133
4.04,0.00339364935643971,0.0344198420643806,-0.0134957011550124
4.05,0.00331237958744168,0.0344260111451149,-0.013492634778052
4.06,0.00343070225790143,0.0344731658697128,-0.0135017235484549
4.07,0.00340385502204299,0.0344295799732208,-0.013497775786008
4.08,0.00330609665252268,0.0343740954995155,-0.0135011786372242
4.09,0.00328226643614471,0.0344046913087368,-0.0135061180481009
4.1,0.00340491672977805,0.0344748608767986,-0.0134902510455165
4.11,0.00334938289597631,0.0344332903623581,-0.0134939340975793
4.12,0.00326452241279185,0.0343805924057961,-0.0134769360763177
4.13,0.00335173634812236,0.0344275943934917,-0.0134549924288829
4.14,0.00347079453058541,0.034508965909481,-0.0134423048837139
4.15,0.00339929456822574,0.0345052219927311,-0.0134514037813701
4.16,0.00332248699851334,0.0344277322292328,-0.0134543795970585
4.17,0.00343056255951524,0.0344715267419815,-0.013476555363619
4.18,0.0033981476444751,0.0344723165035248,-0.0134970123572075
4.19,0.00334284640848637,0.0344553403556347,-0.0134989176648785
4.2,0.0033198781311512,0.0344312824308872,-0.0134988553476111
4.21,0.00341511820442975,0.0344573967158794,-0.0134829791018324
4.22,0.00334489089436829,0.0344547815620899,-0.0134887513304578
4.23,0.00330264447256923,0.0344353318214417,-0.0134945272654982
4.24,0.0033770021982491,0.0344760827720165,-0.0134968792924656
4.25,0.00342167378403246,0.0344778895378113,-0.0134977288517216
4.26,0.00332789332605898,0.0344389490783215,-0.013506377797661
4.27,0.00332062621600926,0.0344417132437229,-0.0134987113688413
4.28,0.00336504890583456,0.0344473421573639,-0.0134812681424892
4.29,0.003413375467062,0.0344602167606354,-0.0134637704924522
4.3,0.00341499480418861,0.0344199053943157,-0.0134719485540037
4.31,0.0033105630427599,0.0344799645245075,-0.0134734989247543
4.32,0.00334520568139851,0.0344737097620964,-0.0134796265990042
4.33,0.00341346440836787,0.0344178415834904,-0.0134827628157505
4.34,0.00341180246323347,0.0343963801860809,-0.0134877198388709
4.35,0.00335075636394322,0.0344253927469254,-0.0134757674801528
4.36,0.00339294644072652,0.0344822742044926,-0.0134745532993975
4.37,0.00341566861607134,0.0344300903379917,-0.0134840053951702
4.38,0.00336122722364962,0.0343961231410503,-0.0134966789794467
4.39,0.00330719351768494,0.034463182091713,-0.0135179058375463
4.4,0.00335264066234231,0.034500814974308,-0.0135289030164224
4.41,0.00338194286450744,0.0344043076038361,-0.0135436037858866
